count,hour,minute,second,msec,x1,y1,z1,x2,y2,z2,x3,y3,z3,q1,q2,q3,pos1,pos2,pos3,vel1,vel2,vel3
1551,17,52,32,260,-0.171032,0.303013,1.40804,-0.392144,0.273298,1.30616,-0.55599,0.250932,1.18357,68.2785,-82.8794,-13.9117,76.9489,79.4579,13.6903,-19.0166,8.45673,1.08353
1552,17,52,32,280,-0.171032,0.303013,1.40804,-0.392144,0.273298,1.30616,-0.55599,0.250932,1.18357,67.4844,-82.9005,-13.4901,76.5672,79.6406,13.7089,-17.9311,8.23425,0.835648
1553,17,52,32,311,-0.171032,0.303013,1.40804,-0.392144,0.273298,1.30616,-0.55599,0.250932,1.18357,66.5565,-82.9471,-12.9156,76.0158,79.9008,13.7315,-19.4259,7.90466,0.574722
1554,17,52,32,345,-0.1765,0.298349,1.39451,-0.395533,0.265974,1.28664,-0.553592,0.241183,1.15574,65.7238,-82.9517,-12.5217,75.358,80.1597,13.7439,-20.0871,7.06146,0.334396
1555,17,52,32,378,-0.1765,0.298349,1.39451,-0.395533,0.265974,1.28664,-0.553592,0.241183,1.15574,64.9556,-82.8574,-12.4858,74.6665,80.3815,13.7528,-20.4607,6.34804,0.177841
1556,17,52,32,411,-0.1765,0.298349,1.39451,-0.395533,0.265974,1.28664,-0.553592,0.241183,1.15574,64.3215,-82.7076,-12.6961,73.997,80.5799,13.7569,-20.0459,6.07338,0.065918
1557,17,52,32,461,-0.179356,0.299877,1.39459,-0.392753,0.268413,1.27335,-0.550702,0.243535,1.14082,63.6855,-82.5921,-12.7492,72.9657,80.8607,13.7576,-20.3034,5.01183,-0.0679779
1558,17,52,32,478,-0.179356,0.299877,1.39459,-0.392753,0.268413,1.27335,-0.550702,0.243535,1.14082,62.7641,-82.5553,-12.3191,72.6334,80.9459,13.7542,-19.6786,4.89578,-0.453873
1559,17,52,32,513,-0.181882,0.298723,1.39512,-0.391098,0.268177,1.26607,-0.538815,0.245695,1.1215,61.6058,-82.5928,-11.7608,71.9577,81.0997,13.7288,-20.2554,4.03679,-1.49208
1560,17,52,32,545,-0.181882,0.298723,1.39512,-0.391098,0.268177,1.26607,-0.538815,0.245695,1.1215,60.3835,-82.6807,-11.615,71.2766,81.2274,13.6732,-22.3805,3.57468,-1.99677
1561,17,52,32,580,-0.181135,0.300613,1.39869,-0.383775,0.272264,1.26107,-0.53586,0.250322,1.12243,59.1557,-82.8132,-11.5312,70.5185,81.349,13.5963,-23.324,3.26775,-2.6429
1562,17,52,32,614,-0.181135,0.300613,1.39869,-0.383775,0.272264,1.26107,-0.53586,0.250322,1.12243,57.9181,-82.9933,-10.8859,69.6815,81.4636,13.4967,-23.8383,3.17162,-2.8846
1563,17,52,32,646,-0.180457,0.302068,1.40532,-0.377452,0.278353,1.25829,-0.516264,0.262119,1.10522,56.6685,-83.2506,-10.0754,68.922,81.5598,13.4019,-24.8009,2.87704,-2.99446
1564,17,52,32,676,-0.180457,0.302068,1.40532,-0.377452,0.278353,1.25829,-0.516264,0.262119,1.10522,55.4062,-83.6175,-9.81012,68.129,81.6511,13.3003,-25.8117,3.10089,-3.17986
1565,17,52,32,710,-0.18387,0.302345,1.4073,-0.372021,0.277762,1.24875,-0.513301,0.25924,1.09786,54.0787,-83.9911,-9.74858,67.2192,81.7623,13.1781,-26.795,3.39958,-3.83698
1566,17,52,32,747,-0.18387,0.302345,1.4073,-0.372021,0.277762,1.24875,-0.513301,0.25924,1.09786,52.6261,-84.2403,-9.207,66.2208,81.9003,13.0174,-27.4974,3.94958,-4.64035
1567,17,52,32,777,-0.184078,0.301422,1.406,-0.363579,0.276979,1.23838,-0.499307,0.258331,1.08302,51.0886,-84.3592,-8.25955,65.3405,82.0301,12.865,-28.4237,4.39041,-4.69254
1568,17,52,32,813,-0.184078,0.301422,1.406,-0.363579,0.276979,1.23838,-0.499307,0.258331,1.08302,49.5371,-84.3952,-7.27322,64.3215,82.1963,12.6892,-30.4733,4.69254,-5.67032
1569,17,52,32,845,-0.184078,0.301422,1.406,-0.363579,0.276979,1.23838,-0.499307,0.258331,1.08302,48.2016,-84.3887,-6.47348,63.363,82.3418,12.5004,-31.3591,4.82506,-5.90446
1570,17,52,32,893,-0.183607,0.30206,1.40765,-0.35834,0.276739,1.23559,-0.48628,0.257352,1.07412,47.2131,-84.3522,-6.04855,61.8311,82.5691,12.1948,-32.2668,4.48242,-8.14842
1571,17,52,32,911,-0.183607,0.30206,1.40765,-0.35834,0.276739,1.23559,-0.48628,0.257352,1.07412,46.4292,-84.2846,-6.05695,61.2076,82.6536,12.0424,-30.36,4.4165,-7.84081
1572,17,52,32,945,-0.178395,0.302251,1.40915,-0.350893,0.279166,1.23849,-0.470529,0.262909,1.07334,45.8299,-84.2393,-6.48313,60.135,82.7916,11.7815,-30.1142,4.20296,-8.66135
1573,17,52,32,981,-0.178395,0.302251,1.40915,-0.350893,0.279166,1.23849,-0.470529,0.262909,1.07334,45.4504,-84.2775,-7.28512,59.0714,82.9262,11.4835,-29.5409,3.72849,-8.34
1574,17,52,33,11,-0.178395,0.302251,1.40915,-0.350893,0.279166,1.23849,-0.470529,0.262909,1.07334,45.2551,-84.371,-8.18501,58.2166,83.0278,11.239,-28.2156,3.28629,-7.81471
1575,17,52,33,45,-0.179743,0.302927,1.4039,-0.345291,0.283116,1.22547,-0.456902,0.269087,1.05414,45.0232,-84.5147,-8.90823,57.2992,83.1349,11.0028,-26.4867,3.06931,-6.81427
1576,17,52,33,80,-0.179743,0.302927,1.4039,-0.345291,0.283116,1.22547,-0.456902,0.269087,1.05414,44.5081,-84.7459,-9.41482,56.4203,83.2352,10.7982,-25.0838,2.89902,-4.99191
1577,17,52,33,108,-0.18235,0.303247,1.40571,-0.333313,0.291116,1.21278,-0.446925,0.282962,1.0413,43.5249,-85.1261,-9.36837,55.7048,83.3183,10.6705,-24.6897,3.02124,-3.80539
1578,17,52,33,145,-0.18235,0.303247,1.40571,-0.333313,0.291116,1.21278,-0.446925,0.282962,1.0413,41.9644,-85.7106,-8.40087,54.8053,83.4295,10.5544,-25.6963,3.03703,-2.61749
1579,17,52,33,177,-0.18385,0.301966,1.40566,-0.327192,0.296413,1.20821,-0.42886,0.294503,1.03038,40.1226,-86.4476,-7.07756,53.9456,83.5325,10.4762,-27.6443,3.56987,-2.32018
1580,17,52,33,212,-0.18385,0.301966,1.40566,-0.327192,0.296413,1.20821,-0.42886,0.294503,1.03038,38.3831,-87.2553,-6.19641,52.9836,83.6678,10.3917,-29.6638,4.39659,-2.83791
1581,17,52,33,244,-0.188165,0.307555,1.40661,-0.313797,0.301453,1.19568,-0.416627,0.296701,1.01711,36.6653,-87.9695,-5.48616,52.001,83.8243,10.2908,-31.6077,5.41763,-3.86169
1582,17,52,33,284,-0.188165,0.307555,1.40661,-0.313797,0.301453,1.19568,-0.416627,0.296701,1.01711,34.7185,-88.4361,-4.30737,50.8667,84.0454,10.1315,-32.4989,7.06078,-5.29266
1583,17,52,33,325,-0.188165,0.307555,1.40661,-0.313797,0.301453,1.19568,-0.416627,0.296701,1.01711,32.8519,-88.6665,-2.88786,49.3575,84.3908,9.85199,-34.6749,8.15186,-6.8692
1584,17,52,33,332,-0.192426,0.307171,1.40736,-0.308974,0.300591,1.19009,-0.408207,0.294831,1.00851,31.3488,-88.7302,-1.72505,49.0794,84.4574,9.795,-34.427,8.51097,-6.84998
1585,17,52,33,380,-0.192426,0.307171,1.40736,-0.308974,0.300591,1.19009,-0.408207,0.294831,1.00851,30.0547,-88.6936,-1,47.3339,84.879,9.41322,-37.4881,8.91609,-9.14474
1586,17,52,33,411,-0.192426,0.307171,1.40736,-0.308974,0.300591,1.19009,-0.408207,0.294831,1.00851,29.0228,-88.6185,-1,46.168,85.1537,9.12071,-35.8443,9.09256,-10.0504
1587,17,52,33,447,-0.189203,0.310207,1.40227,-0.302228,0.289871,1.18359,-0.344331,0.281097,0.98079,28.3184,-88.3323,-1.30728,44.9107,85.453,8.74855,-35.9198,8.40797,-10.6224
1588,17,52,33,463,-0.189203,0.310207,1.40227,-0.302228,0.289871,1.18359,-0.344331,0.281097,0.98079,27.8207,-87.6053,-4.51583,44.3552,85.5835,8.56453,-34.7292,8.02345,-12.3294
1589,17,52,33,513,-0.186667,0.306702,1.40778,-0.299999,0.297946,1.19217,-0.348985,0.304331,0.993647,27.5102,-86.8568,-8.77775,42.6585,85.944,8.02345,-34.1833,6.24229,-9.28688
1590,17,52,33,542,-0.186667,0.306702,1.40778,-0.299999,0.297946,1.19217,-0.348985,0.304331,0.993647,27.4139,-86.6607,-12.142,41.6965,86.1108,7.77145,-31.3756,4.98779,-7.7536
1591,17,52,33,578,-0.181632,0.305685,1.40459,-0.294207,0.297192,1.19071,-0.344816,0.305868,0.994325,27.461,-86.9284,-14.1129,40.5602,86.2674,7.55516,-29.4042,3.13179,-3.86856
1592,17,52,33,595,-0.181632,0.305685,1.40459,-0.294207,0.297192,1.19071,-0.344816,0.305868,0.994325,27.5589,-87.3215,-14.9289,40.0871,86.3155,7.49817,-27.6787,2.26662,-2.65526
1593,17,52,33,629,-0.181632,0.305685,1.40459,-0.294207,0.297192,1.19071,-0.344816,0.305868,0.994325,27.6535,-87.6635,-15.0242,39.2061,86.3779,7.43843,-25.3358,1.76674,-0.972977
1594,17,52,33,663,-0.187463,0.297419,1.40384,-0.283029,0.296758,1.17966,-0.323591,0.310945,0.979681,27.4061,-88.0174,-14.681,38.3656,86.4391,7.42332,-24.1013,1.77567,-0.0652313
1595,17,52,33,695,-0.184741,0.298065,1.40475,-0.281193,0.295605,1.18144,-0.323974,0.307748,0.982176,26.4724,-88.5027,-13.9922,37.611,86.5043,7.4247,-22.3613,2.34764,0.0460052
1596,17,52,33,744,-0.184741,0.298065,1.40475,-0.281193,0.295605,1.18144,-0.323974,0.307748,0.982176,25.229,-88.9793,-13.1771,36.5199,86.6444,7.49405,-23.8843,3.48885,3.72231
1597,17,52,33,763,-0.18579,0.297125,1.40584,-0.271796,0.296971,1.17831,-0.323523,0.303551,0.980932,24.0326,-89.3318,-12.124,36.1024,86.7082,7.56477,-24.4803,3.80676,5.02075
1598,17,52,33,797,-0.18579,0.297125,1.40584,-0.271796,0.296971,1.17831,-0.323523,0.303551,0.980932,22.8204,-89.6112,-10.4989,35.2689,86.8469,7.7536,-25.5727,4.61769,7.10472
1599,17,52,33,829,-0.185626,0.299723,1.40178,-0.264801,0.295409,1.17121,-0.306678,0.297045,0.970912,21.6314,-89.7557,-8.76386,34.4202,87.0028,7.99187,-26.4187,4.97063,7.11914
1600,17,52,33,862,-0.185626,0.299723,1.40178,-0.264801,0.295409,1.17121,-0.306678,0.297045,0.970912,20.536,-89.6736,-7.58436,33.4973,87.1751,8.20061,-26.9165,5.44647,5.82001
1601,17,52,33,897,-0.185603,0.300081,1.40159,-0.264681,0.296197,1.17092,-0.306229,0.298198,0.970503,19.6545,-89.4611,-1,32.5552,87.3571,8.35922,-27.1843,5.32768,2.83859
1602,17,52,33,927,-0.185603,0.300081,1.40159,-0.264681,0.296197,1.17092,-0.306229,0.298198,0.970503,19.0952,-89.2657,-1,31.6873,87.5233,8.42102,-26.4983,5.35583,1.14326
1603,17,52,33,964,-0.181973,0.297305,1.39599,-0.262576,0.297561,1.1665,-0.28604,0.312129,0.964217,18.8467,-89.2026,-1,30.7425,87.7128,8.44368,-25.9937,4.8745,0.118103
1604,17,52,33,996,-0.181973,0.297305,1.39599,-0.262576,0.297561,1.1665,-0.28604,0.312129,0.964217,18.8514,-89.3423,-1,29.9233,87.8597,8.44437,-23.819,3.89122,-0
1605,17,52,34,28,-0.181973,0.297305,1.39599,-0.262576,0.297561,1.1665,-0.28604,0.312129,0.964217,18.9884,-89.5937,-1,29.1879,87.9792,8.44231,-23.1372,3.49571,-0.0830841
1606,17,52,34,63,-0.17997,0.294648,1.39015,-0.260454,0.291677,1.16093,-0.280186,0.309926,0.958785,19.1427,-89.772,-1,28.4546,88.0932,8.40729,-21.0107,3.3522,-3.06313
1607,17,52,34,94,-0.17997,0.294648,1.39015,-0.260454,0.291677,1.16093,-0.280186,0.309926,0.958785,19.2618,-89.7694,-1,27.8016,88.1962,8.26996,-19.0647,3.27667,-6.67145
1608,17,52,34,129,-0.180035,0.294647,1.39018,-0.260491,0.291745,1.16094,-0.280149,0.310073,0.958803,19.3334,-89.6426,-1,27.1822,88.3088,8.02002,-16.9691,3.20389,-8.73207
1609,17,52,34,158,-0.180035,0.294647,1.39018,-0.260491,0.291745,1.16094,-0.280149,0.310073,0.958803,19.3651,-89.5009,-1,26.6796,88.4049,7.74193,-16.2309,3.18054,-11.0831
1610,17,52,34,195,-0.180035,0.294647,1.39018,-0.260491,0.291745,1.16094,-0.280149,0.310073,0.958803,19.3714,-89.3925,-1,26.1234,88.523,7.37114,-14.7684,2.95052,-10.608
1611,17,52,34,229,-0.182304,0.297628,1.38271,-0.258763,0.291431,1.15163,-0.277111,0.302779,0.948409,19.2958,-89.2747,-1,25.6435,88.6171,7.03606,-13.954,2.50557,-10.0127
1612,17,52,34,264,-0.185942,0.297867,1.38746,-0.24534,0.289611,1.15084,-0.271789,0.289448,0.947686,18.7832,-89.0481,-1,25.2006,88.7002,6.71265,-12.7682,2.03522,-9.43108
1613,17,52,34,295,-0.185942,0.297867,1.38746,-0.24534,0.289611,1.15084,-0.271789,0.289448,0.947686,17.5901,-88.7208,-1,24.7906,88.7585,6.42563,-13.9046,1.46599,-9.29855
1614,17,52,34,329,-0.188362,0.300188,1.39333,-0.250139,0.291456,1.15677,-0.266113,0.293311,0.952064,16.1903,-88.4006,-1,24.3333,88.7991,6.14136,-15.8279,0.887146,-7.85934
1615,17,52,34,374,-0.188362,0.300188,1.39333,-0.250139,0.291456,1.15677,-0.266113,0.293311,0.952064,15.1563,-88.1552,-1,23.5554,88.8272,5.77675,-17.883,0.357742,-7.0237
1616,17,52,34,395,-0.188362,0.300188,1.39333,-0.250139,0.291456,1.15677,-0.266113,0.293311,0.952064,14.589,-87.9998,-1,23.14,88.8327,5.62088,-17.8782,0.135269,-7.2242
1617,17,52,34,429,-0.192936,0.306626,1.4124,-0.255525,0.294517,1.17683,-0.277868,0.290481,0.973259,14.3839,-87.8695,-1,22.5336,88.8327,5.37849,-17.2128,-0.0411987,-6.41739
1618,17,52,34,463,-0.192936,0.306626,1.4124,-0.255525,0.294517,1.17683,-0.277868,0.290481,0.973259,14.4164,-87.677,-1,21.9411,88.8313,5.1519,-17.0288,-0.198441,-6.80603
1619,17,52,34,495,-0.195072,0.305423,1.41285,-0.249546,0.294919,1.17441,-0.262608,0.292939,0.969356,14.4191,-87.483,-1,21.4275,88.8155,4.94041,-14.9414,-1.02791,-5.8255
1620,17,52,34,529,-0.195072,0.305423,1.41285,-0.249546,0.294919,1.17441,-0.262608,0.292939,0.969356,14.1374,-87.3925,-1,20.9303,88.7695,4.74541,-14.1044,-1.97754,-6.33362
1621,17,52,34,573,-0.195072,0.305423,1.41285,-0.249546,0.294919,1.17441,-0.262608,0.292939,0.969356,13.6789,-87.3952,-1,20.3254,88.659,4.49066,-13.7638,-2.77817,-5.04204
1622,17,52,34,595,-0.193476,0.304327,1.41076,-0.245517,0.291191,1.17169,-0.251664,0.289533,0.966136,13.2313,-87.3942,-1,20.0322,88.5958,4.37943,-14.2609,-2.76306,-5.16975
1623,17,52,34,630,-0.193476,0.304327,1.41076,-0.245517,0.291191,1.17169,-0.251664,0.289533,0.966136,12.8296,-87.3092,-1,19.5522,88.4983,4.19128,-14.5377,-2.81525,-5.26039
1624,17,52,34,662,-0.193476,0.304327,1.41076,-0.245517,0.291191,1.17169,-0.251664,0.289533,0.966136,12.5156,-87.1709,-1,19.0778,88.407,4.03885,-14.228,-2.73422,-4.73442
1625,17,52,34,696,-0.193447,0.30475,1.41409,-0.248214,0.290618,1.1738,-0.242772,0.290863,0.966687,12.3602,-87.0339,-1,18.5916,88.3184,3.89122,-13.5935,-2.49527,-4.74403
1626,17,52,34,729,-0.193447,0.30475,1.41409,-0.248214,0.290618,1.1738,-0.242772,0.290863,0.966687,12.3877,-86.9063,-1,18.1618,88.2353,3.73947,-12.7833,-2.58865,-4.30664
1627,17,52,34,763,-0.192236,0.298872,1.4146,-0.233685,0.282388,1.17176,-0.225242,0.283326,0.964709,12.3083,-86.7659,-1,17.7525,88.1488,3.59871,-11.7897,-2.70401,-4.10065
1628,17,52,34,792,-0.192236,0.298872,1.4146,-0.233685,0.282388,1.17176,-0.225242,0.283326,0.964709,11.7808,-86.5846,-1,17.4319,88.0726,3.48404,-11.3935,-2.69852,-3.93791
1629,17,52,34,830,-0.192236,0.298872,1.4146,-0.233685,0.282388,1.17176,-0.225242,0.283326,0.964709,10.9979,-86.3983,-1,17.011,87.9662,3.33504,-11.9717,-3.01918,-3.89534
1630,17,52,34,862,-0.191223,0.300282,1.40252,-0.222099,0.269811,1.15821,-0.193785,0.255406,0.952378,10.1533,-86.0428,-1,16.6154,87.868,3.21419,-13.0895,-2.97661,-3.49434
1631,17,52,34,895,-0.191223,0.300282,1.40252,-0.222099,0.269811,1.15821,-0.193785,0.255406,0.952378,9.17606,-85.2781,-1,16.1691,87.7677,3.10226,-13.9382,-3.36662,-3.26569
1632,17,52,34,927,-0.191223,0.300282,1.40252,-0.222099,0.269811,1.15821,-0.193785,0.255406,0.952378,8.24025,-84.3333,-1,15.7029,87.6565,3.00133,-14.9455,-3.88504,-3.29659
1633,17,52,34,962,-0.191171,0.294355,1.39981,-0.217101,0.280167,1.15625,-0.221319,0.273521,0.950474,7.49808,-83.8212,-1,15.1508,87.5082,2.88666,-16.1588,-4.9102,-3.06656
1634,17,52,34,981,-0.191171,0.294355,1.39981,-0.217101,0.280167,1.15625,-0.221319,0.273521,0.950474,6.88421,-84.1303,-1,14.8453,87.4148,2.83104,-16.0572,-5.47188,-3.02261
1635,17,52,35,29,-0.186923,0.29239,1.39486,-0.215174,0.279049,1.15087,-0.222219,0.271874,0.944652,6.44858,-84.9611,-1,14.0536,87.1257,2.6944,-16.8077,-6.75934,-2.41562
1636,17,52,35,64,-0.186923,0.29239,1.39486,-0.215174,0.279049,1.15087,-0.222219,0.271874,0.944652,6.27529,-85.8109,-1,13.4857,86.8888,2.60788,-15.8485,-6.63368,-2.28722
1637,17,52,35,80,-0.186923,0.29239,1.39486,-0.215174,0.279049,1.15087,-0.222219,0.271874,0.944652,6.29265,-86.4531,-1,13.2516,86.7899,2.57011,-15.4996,-6.29585,-2.33116
1638,17,52,35,130,-0.182994,0.294646,1.38803,-0.213745,0.285593,1.14125,-0.207058,0.286219,0.932486,6.41763,-86.9055,-1,12.5093,86.529,2.44583,-14.5143,-3.26775,-2.38609
1639,17,52,35,164,-0.182994,0.294646,1.38803,-0.213745,0.285593,1.14125,-0.207058,0.286219,0.932486,6.62049,-87.2956,-1,12.0417,86.4459,2.36618,-12.0939,-1.42273,-2.25357
1640,17,52,35,180,-0.182994,0.294646,1.38803,-0.213745,0.285593,1.14125,-0.207058,0.286219,0.932486,6.83436,-87.6239,-1,11.8508,86.4281,2.33116,-11.4471,-0.852127,-2.02423
1641,17,52,35,224,-0.18176,0.295093,1.38333,-0.207631,0.29106,1.13857,-0.206247,0.292667,0.93198,6.92296,-87.9154,-1,11.3866,86.4157,2.24876,-10.0621,-0,-1.78734
1642,17,52,35,245,-0.18176,0.295093,1.38333,-0.207631,0.29106,1.13857,-0.206247,0.292667,0.93198,6.79172,-88.2676,-1,11.2026,86.4157,2.21375,-9.18526,0.173721,-1.70563
1643,17,52,35,280,-0.182413,0.295481,1.38372,-0.208641,0.291254,1.13876,-0.207299,0.292809,0.931964,6.53828,-88.6242,-1,10.8881,86.437,2.14989,-9.07745,1.3987,-1.74477
1644,17,52,35,311,-0.182413,0.295481,1.38372,-0.208641,0.291254,1.13876,-0.207299,0.292809,0.931964,6.31326,-88.8804,-1,10.6073,86.496,2.0929,-9.57527,2.6635,-1.86699
1645,17,52,35,344,-0.18715,0.294846,1.39324,-0.210209,0.290297,1.14645,-0.207059,0.291434,0.938417,6.11378,-89.0184,-1,10.3038,86.6039,2.03316,-9.00124,3.87955,-1.77017
1646,17,52,35,381,-0.18715,0.294846,1.39324,-0.210209,0.290297,1.14645,-0.207059,0.291434,0.938417,5.87433,-89.0611,-1,9.97078,86.7721,1.96793,-8.73207,4.81339,-1.55937
1647,17,52,35,411,-0.18715,0.294846,1.39324,-0.210209,0.290297,1.14645,-0.207059,0.291434,0.938417,5.63083,-89.0483,-1,9.71054,86.9211,1.92329,-8.84811,4.90265,-1.52161
1648,17,52,35,447,-0.186622,0.297961,1.40464,-0.219756,0.289081,1.15931,-0.20247,0.292989,0.952149,5.6101,-88.9485,-1,9.4146,87.0934,1.8766,-8.42102,4.8484,-1.18858
1649,17,52,35,479,-0.186622,0.297961,1.40464,-0.219756,0.289081,1.15931,-0.20247,0.292989,0.952149,6.00441,-88.7043,-1,9.14886,87.2459,1.83746,-7.7227,4.57306,-1.07666
1650,17,52,35,511,-0.185716,0.297593,1.40579,-0.219458,0.288866,1.16076,-0.202605,0.292789,0.953763,6.63248,-88.401,-1,8.92982,87.3811,1.80382,-6.17981,4.1391,-1.16524
1651,17,52,35,547,-0.185716,0.297593,1.40579,-0.219458,0.288866,1.16076,-0.202605,0.292789,0.953763,7.20771,-88.1597,-1,8.73619,87.515,1.76331,-4.21532,3.34877,-1.14189
1652,17,52,35,578,-0.185716,0.297593,1.40579,-0.219458,0.288866,1.16076,-0.202605,0.292789,0.953763,7.616,-88.0114,-1,8.6174,87.6139,1.72829,-2.77336,2.75826,-1.15837
1653,17,52,35,612,-0.186804,0.293898,1.40484,-0.220333,0.276706,1.1589,-0.194197,0.285416,0.951895,7.83997,-87.8105,-1,8.5405,87.6901,1.68983,-1.64726,1.81068,-1.15837
1654,17,52,35,641,-0.186804,0.293898,1.40484,-0.220333,0.276706,1.1589,-0.194197,0.285416,0.951895,7.91696,-87.3802,-1,8.49998,87.7341,1.65482,-1.1364,1.23871,-1.14326
1655,17,52,35,679,-0.186587,0.29397,1.40488,-0.219664,0.2762,1.15882,-0.193869,0.284435,0.951668,7.90005,-86.8315,-1,8.47458,87.7684,1.61224,-1.05537,0.597382,-1.08284
1656,17,52,35,713,-0.186587,0.29397,1.40488,-0.219664,0.2762,1.15882,-0.193869,0.284435,0.951668,7.83451,-86.3642,-1,8.44025,87.7814,1.57448,-1.21605,0.190201,-0.988083
1657,17,52,35,745,-0.18657,0.292675,1.4035,-0.21914,0.275521,1.15767,-0.193083,0.284016,0.950861,7.75201,-86.0569,-1,8.39767,87.7863,1.54495,-1.44814,-0.00343323,-0.918732
1658,17,52,35,779,-0.18657,0.292675,1.4035,-0.21914,0.275521,1.15767,-0.193083,0.284016,0.950861,7.67008,-85.917,-1,8.34412,87.7863,1.51749,-1.455,-0,-0.731277
1659,17,52,35,814,-0.186558,0.294021,1.40599,-0.218846,0.276197,1.15867,-0.195094,0.282686,0.950252,7.59578,-85.8844,-1,8.28918,87.7801,1.49071,-1.46187,-0.741577,-0.809555
1660,17,52,35,844,-0.186558,0.294021,1.40599,-0.218846,0.276197,1.15867,-0.195094,0.282686,0.950252,7.52994,-85.8873,-1,8.24661,87.7457,1.46873,-1.43166,-2.0105,-0.683212
1661,17,52,35,878,-0.186558,0.294021,1.40599,-0.218846,0.276197,1.15867,-0.195094,0.282686,0.950252,7.47799,-85.8952,-1,8.19923,87.6599,1.44608,-1.46942,-3.08922,-0.625534
1662,17,52,35,913,-0.185445,0.293156,1.40611,-0.218254,0.276483,1.15882,-0.197075,0.282528,0.950139,7.45384,-85.921,-1,8.1546,87.5391,1.42479,-1.47423,-3.90083,-0.597382
1663,17,52,35,947,-0.185445,0.293156,1.40611,-0.218254,0.276483,1.15882,-0.197075,0.282528,0.950139,7.46375,-85.9826,-1,8.10448,87.41,1.40488,-1.42891,-3.74908,-0.584335
1664,17,52,35,977,-0.185445,0.293156,1.40611,-0.218254,0.276483,1.15882,-0.197075,0.282528,0.950139,7.4931,-86.0603,-1,8.05984,87.3029,1.3884,-1.4138,-3.53828,-0.587769
1665,17,52,36,12,-0.185444,0.293157,1.40613,-0.218259,0.27651,1.15884,-0.197088,0.282571,0.95017,7.52268,-86.124,-1,8.01041,87.182,1.36917,-1.12129,-3.17299,-0.552063
1666,17,52,36,58,-0.185444,0.293157,1.40613,-0.218259,0.27651,1.15884,-0.197088,0.282571,0.95017,7.54462,-86.1656,-1,7.96028,87.0502,1.34514,-0.88028,-2.76924,-0.581589
1667,17,52,36,78,-0.185311,0.293527,1.40649,-0.218761,0.276873,1.15896,-0.198088,0.283126,0.949957,7.56684,-86.1874,-1,7.94106,86.9966,1.33347,-0.760803,-2.49596,-0.500565
1668,17,52,36,111,-0.185311,0.293527,1.40649,-0.218761,0.276873,1.15896,-0.198088,0.283126,0.949957,7.60159,-86.1957,-1,7.92183,86.9204,1.31561,-0.664673,-2.07504,-0.488892
1669,17,52,36,143,-0.185311,0.293527,1.40649,-0.218761,0.276873,1.15896,-0.198088,0.283126,0.949957,7.64136,-86.1964,-1,7.9081,86.8565,1.29982,-0.676346,-1.91162,-0.495758
1670,17,52,36,178,-0.187828,0.29333,1.40558,-0.222666,0.277219,1.15859,-0.195557,0.284,0.950667,7.6949,-86.2017,-1,7.89024,86.7961,1.28334,-0.576782,-1.66786,-0.465546
1671,17,52,36,213,-0.187828,0.29333,1.40558,-0.222666,0.277219,1.15859,-0.195557,0.284,0.950667,7.78455,-86.2236,-1,7.87102,86.7405,1.26755,-0.397568,-1.44951,-0.429153
1672,17,52,36,245,-0.187828,0.29333,1.40558,-0.222666,0.277219,1.15859,-0.195557,0.284,0.950667,7.88734,-86.2545,-1,7.85797,86.6965,1.25313,-0.11879,-1.23459,-0.424347
1673,17,52,36,276,-0.187435,0.293221,1.40561,-0.222376,0.277051,1.1587,-0.195438,0.283729,0.950797,7.96958,-86.2797,-1,7.8511,86.656,1.24008,-0.00549316,-1.14876,-0.460052
1674,17,52,36,313,-0.187435,0.293221,1.40561,-0.222376,0.277051,1.1587,-0.195438,0.283729,0.950797,8.02468,-86.2939,-1,7.85591,86.6155,1.22498,0.44838,-1.01418,-0.357056
1675,17,52,36,344,-0.187435,0.293221,1.40561,-0.222376,0.277051,1.1587,-0.195438,0.283729,0.950797,8.05546,-86.2987,-1,7.86827,86.5867,1.21262,0.573349,-0.806808,-0.346756
1676,17,52,36,381,-0.186906,0.293302,1.40562,-0.221776,0.277232,1.15873,-0.195034,0.283838,0.950846,8.06687,-86.2999,-1,7.88887,86.5585,1.20026,0.511551,-0.723724,-0.301437
1677,17,52,36,411,-0.186906,0.293302,1.40562,-0.221776,0.277232,1.15873,-0.195034,0.283838,0.950846,8.06515,-86.3023,-1,7.90123,86.5379,1.18996,0.416107,-0.628967,-0.288391
1678,17,52,36,445,-0.186906,0.293302,1.40562,-0.221776,0.277232,1.15873,-0.195034,0.283838,0.950846,8.05743,-86.306,-1,7.91016,86.5187,1.18103,0.413361,-0.558243,-0.30899
1679,17,52,36,490,-0.186906,0.293302,1.40562,-0.221776,0.277232,1.15873,-0.195034,0.283838,0.950846,8.04932,-86.3093,-1,7.91359,86.494,1.16867,0.543137,-0.512924,-0.283585
1680,17,52,36,510,-0.184054,0.294579,1.40269,-0.221582,0.277588,1.1565,-0.196007,0.282821,0.948624,8.0856,-86.297,-1,7.91428,86.4837,1.16318,0.537643,-0.44014,-0.254745
1681,17,52,36,547,-0.184054,0.294579,1.40269,-0.221582,0.277588,1.1565,-0.196007,0.282821,0.948624,8.21512,-86.2525,-1,7.92732,86.4693,1.15494,0.604935,-0.434647,-0.251999
